Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524464529350,11313495246870,1.8387469,9.088389,3.4955344
android.sensor.accelerometer,1524464529364,11313515237495,1.6567876,9.184157,3.5051112
android.sensor.accelerometer,1524464529384,11313535228120,1.7142484,9.165004,3.5051112
android.sensor.accelerometer,1524464529404,11313555251558,1.8004397,9.097966,3.514688
android.sensor.accelerometer,1524464529424,11313575242183,1.6567876,9.136273,3.4859576
android.sensor.accelerometer,1524464529444,11313595232808,1.6089035,9.14585,3.3997664
android.sensor.accelerometer,1524464529464,11313615223433,1.7046716,9.126697,3.41892
android.sensor.accelerometer,1524464529484,11313635246870,1.6280571,9.126697,3.6008794
android.sensor.accelerometer,1524464529504,11313655237495,1.6950948,9.155427,3.6008794
android.sensor.accelerometer,1524464529524,11313675228120,1.8579005,9.078813,3.514688
android.sensor.accelerometer,1524464529544,11313695249995,2.1068976,9.011775,3.4093432
android.sensor.accelerometer,1524464529564,11313715240620,1.9057846,9.002198,3.466804
android.sensor.accelerometer,1524464529584,11313735231245,1.8291701,9.088389,3.4763808
android.sensor.accelerometer,1524464529604,11313755223433,1.7717092,9.078813,3.4093432
android.sensor.accelerometer,1524464529624,11313775245308,1.7142484,9.030929,3.323152
android.sensor.accelerometer,1524464529644,11313795235933,1.7525556,8.944737,3.4476504
android.sensor.accelerometer,1524464529664,11313815226558,1.8866309,8.887277,3.4763808
android.sensor.accelerometer,1524464529684,11313835249995,1.9153614,8.858546,3.3614593
android.sensor.accelerometer,1524464529704,11313855240620,1.8387469,8.810662,3.1794999
android.sensor.accelerometer,1524464529724,11313875231245,1.8195933,8.772355,3.1507695
android.sensor.accelerometer,1524464529744,11313895253120,2.0494366,8.7532015,3.2369606
android.sensor.accelerometer,1524464529764,11313915243745,2.2505496,8.829816,3.3614593
android.sensor.accelerometer,1524464529784,11313935234370,2.3942018,8.8777,3.3327289
android.sensor.accelerometer,1524464529804,11313955224995,2.5761611,8.963891,3.7253778
android.sensor.accelerometer,1524464529824,11313975248433,2.585738,9.069236,4.185065
android.sensor.accelerometer,1524464529844,11313995239058,2.4420857,9.107543,4.3478703
android.sensor.accelerometer,1524464529864,11314015229683,2.4133554,9.193734,4.2042184
android.sensor.accelerometer,1524464529884,11314035251558,2.327164,9.193734,3.7828386
android.sensor.accelerometer,1524464529904,11314055243745,2.2888567,9.308656,3.4859576
android.sensor.accelerometer,1524464529924,11314075234370,2.2601264,9.595961,3.821146
android.sensor.accelerometer,1524464529944,11314095224995,2.5378537,9.816227,3.964798
android.sensor.accelerometer,1524464529964,11314115248433,3.4284968,10.208876,3.7253778
android.sensor.accelerometer,1524464529984,11314135237495,4.0222588,11.453861,4.2521024
android.sensor.accelerometer,1524464530004,11314155229683,2.767697,13.579912,6.2823853
android.sensor.accelerometer,1524464530024,11314175251558,2.2026656,15.418659,7.2113357
android.sensor.accelerometer,1524464530044,11314195242183,3.2369606,16.01242,6.5026517
android.sensor.accelerometer,1524464530064,11314215232808,3.4955344,16.500837,6.5218053
android.sensor.accelerometer,1524464530084,11314235223433,1.13964,17.104177,7.1634517
android.sensor.accelerometer,1524464530104,11314255245308,-2.7006595,17.33402,8.24563
android.sensor.accelerometer,1524464530125,11314275237495,-5.2385135,16.338032,9.452309
android.sensor.accelerometer,1524464530144,11314295228120,-5.583278,14.144943,8.571242
android.sensor.accelerometer,1524464530164,11314315249995,-5.8322754,11.693281,6.0716953
android.sensor.accelerometer,1524464530185,11314335240620,-6.9048777,9.375694,3.0550013
android.sensor.accelerometer,1524464530204,11314355231245,-8.1402855,7.067683,0.11492168
android.sensor.accelerometer,1524464530224,11314375223433,-10.132261,3.86903,-2.96881
