Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524464058700,10842847598436,7.9487495,-0.5267244,5.9280434
android.sensor.accelerometer,1524464058717,10842867592186,7.699753,0.7278373,6.0716953
android.sensor.accelerometer,1524464058736,10842887612499,7.07726,1.1109096,6.3302693
android.sensor.accelerometer,1524464058756,10842907603124,6.349423,1.3024458,6.579266
android.sensor.accelerometer,1524464058776,10842927593749,5.899313,1.8004397,6.943185
android.sensor.accelerometer,1524464058797,10842947617186,6.483498,0.46926352,6.83784
android.sensor.accelerometer,1524464058816,10842967609374,6.694188,0.50757074,7.28795
android.sensor.accelerometer,1524464058837,10842987598436,6.5026517,0.5363012,7.6710224
android.sensor.accelerometer,1524464058857,10843007590624,6.8091097,0.6703765,6.895301
android.sensor.accelerometer,1524464058876,10843027610936,6.789956,0.80445176,6.885724
android.sensor.accelerometer,1524464058896,10843047603124,6.5218053,0.7565677,7.3166804
android.sensor.accelerometer,1524464058916,10843067593749,6.540959,0.6895301,7.5848308
android.sensor.accelerometer,1524464058937,10843087615624,7.3645644,0.4213795,6.8282633
android.sensor.accelerometer,1524464058956,10843107607811,8.446744,-1.2066777,3.2082303
android.sensor.accelerometer,1524464058977,10843127596874,5.7269306,0.29688102,-2.8634653
android.sensor.accelerometer,1524464058996,10843147589061,4.232949,0.06703765,-8.542512
android.sensor.accelerometer,1524464059016,10843167610936,4.9895163,-3.4380736,-10.132261
android.sensor.accelerometer,1524464059036,10843187601561,7.3166804,-5.391742,-8.724471
android.sensor.accelerometer,1524464059056,10843207593749,12.871228,-8.887277,-8.303091
android.sensor.accelerometer,1524464059076,10843227615624,15.313314,-10.381259,-8.944737
android.sensor.accelerometer,1524464059097,10843247606249,17.927782,-12.325351,-9.069236
android.sensor.accelerometer,1524464059117,10843267596874,24.219744,-15.093047,-9.624691
android.sensor.accelerometer,1524464059137,10843287618749,31.038431,-18.358738,-8.676587
android.sensor.accelerometer,1524464059157,10843307609374,33.432632,-22.045809,-7.2783732
android.sensor.accelerometer,1524464059177,10843327601561,34.390312,-25.301924,-5.1140146
android.sensor.accelerometer,1524464059196,10843347592186,40.19386,-30.387207,-0.34476504
android.sensor.accelerometer,1524464059217,10843367614061,42.032604,-33.940205,2.5187001
android.sensor.accelerometer,1524464059237,10843387604686,38.968025,-34.438198,0.35434186
android.sensor.accelerometer,1524464059257,10843407596874,36.621708,-35.77895,-0.9672575
android.sensor.accelerometer,1524464059277,10843427618749,31.804575,-35.53953,-1.4077905
android.sensor.accelerometer,1524464059296,10843447609374,27.303476,-35.17561,-3.5625722
android.sensor.accelerometer,1524464059316,10843467599999,22.859838,-34.208355,-4.1371803
