Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524464626524,11410675228120,0.0,0.0,0.0
android.sensor.gyroscope,1524464626545,11410695249995,0.038711403,-0.0019024089,0.007347836
android.sensor.gyroscope,1524464626564,11410715240620,0.046896998,-0.030543262,-0.00408407
android.sensor.gyroscope,1524464626584,11410735231245,0.037350047,-0.03981096,-0.013631022
android.sensor.gyroscope,1524464626604,11410755223433,0.05126032,-0.054262288,-0.022357667
android.sensor.gyroscope,1524464626624,11410775245308,0.067631505,-0.059986968,-0.032724924
android.sensor.gyroscope,1524464626644,11410795235933,0.04171337,-0.031084314,-0.020996312
android.sensor.gyroscope,1524464626664,11410815226558,0.063268185,-0.04907866,-0.03544764
android.sensor.gyroscope,1524464626684,11410835249995,0.06981317,-0.040631264,-0.033807028
android.sensor.gyroscope,1524464626704,11410855240620,0.058904864,-0.029164452,-0.019076448
android.sensor.gyroscope,1524464626724,11410875231245,0.04935791,-0.023439772,-0.012810716
android.sensor.gyroscope,1524464626744,11410895221870,0.07007497,-0.047996555,-0.02125811
android.sensor.gyroscope,1524464626765,11410915243745,0.07990117,-0.08806931,-0.032724924
android.sensor.gyroscope,1524464626785,11410935234370,0.09789552,-0.12679817,-0.042812925
android.sensor.gyroscope,1524464626805,11410955226558,0.11152654,-0.16252506,-0.053162728
android.sensor.gyroscope,1524464626825,11410975248433,0.12761848,-0.1521578,-0.048258353
android.sensor.gyroscope,1524464626845,11410995239058,0.1229759,-0.09299114,-0.025359634
android.sensor.gyroscope,1524464626865,11411015229683,0.12053244,-0.02480113,-0.0070860367
android.sensor.gyroscope,1524464626885,11411035251558,0.1227141,0.057805303,0.0021816615
android.sensor.gyroscope,1524464626905,11411055243745,0.13852678,0.1502554,-0.0010821042
android.sensor.gyroscope,1524464626925,11411075234370,0.15271631,0.2819754,0.002443461
android.sensor.gyroscope,1524464626945,11411095224995,0.17453292,0.41151372,8.0285146E-4
android.sensor.gyroscope,1524464626965,11411115246870,0.19497073,0.5489584,0.012810716
android.sensor.gyroscope,1524464626985,11411135237495,0.19416788,0.54049355,0.017715093
android.sensor.gyroscope,1524464627005,11411155229683,0.15243706,0.33515558,0.058904864
android.sensor.gyroscope,1524464627025,11411175251558,-0.060528018,-0.45622906,0.26696557
android.sensor.gyroscope,1524464627045,11411195242183,-0.23998277,-0.9094736,0.52031755
android.sensor.gyroscope,1524464627065,11411215232808,-0.42596504,-1.2151855,0.8451059
android.sensor.gyroscope,1524464627085,11411235224995,-0.56286865,-1.3288937,1.1219151
android.sensor.gyroscope,1524464627105,11411255245308,-0.65203756,-1.3193468,1.3089969
